avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.46,0.46,6.2,0.4770962614558525,0.27,1762,-1762,0.0,0.0,0.0,0.6074390243902439
-0.56,0.56,5.73,0.4723488381464926,0.22,1706,-1706,0.0,0.0,0.0,0.6027710843373494
-0.48,0.48,5.27,0.467648654838573,0.26,1658,-1658,0.0,0.0,0.0,0.5986904761904762
-0.74,0.74,6.46,0.46299524146283894,0.13,1584,-1584,0.0,0.0,0.0,0.5931764705882353
-0.42,0.42,6.17,0.4583881326275357,0.29,1542,-1542,0.0,0.0,0.0,0.5896511627906976
-0.42,0.42,6.23,0.45382686757186447,0.29,1500,-1500,0.0,0.0,0.0,0.5862068965517241
1.0,-1.0,3.0,0.4493109901199013,1.0,1602,-1602,0.0,0.0,0.0,0.59
-0.9,0.9,6.09,0.44484004863497356,0.05,1512,-1512,0.0,0.0,0.0,0.584
-0.38,0.38,5.54,0.4404135959744933,0.31,1474,-1474,0.0,0.0,0.0,0.580989010989011
-0.22,0.22,5.27,0.4360311894452362,0.39,1452,-1452,0.0,0.0,0.0,0.5789130434782609
-0.44,0.44,6.21,0.4316923907590687,0.28,1408,-1408,0.0,0.0,0.0,0.5756989247311828
-0.4,0.4,5.78,0.42739676598911336,0.3,1368,-1368,0.0,0.0,0.0,0.5727659574468085
-0.32,0.32,5.73,0.42314388552635285,0.34,1336,-1336,0.0,0.0,0.0,0.5703157894736842
-0.4,0.4,5.64,0.4189333240366638,0.3,1296,-1296,0.0,0.0,0.0,0.5675
0.04,-0.04,4.96,0.41476466041827703,0.52,1300,-1300,0.0,0.0,0.0,0.5670103092783505
1.0,-1.0,3.0,0.41063747775966636,1.0,1400,-1400,0.0,0.0,0.0,0.5714285714285714
1.0,-1.0,3.0,0.4065513632978508,1.0,1462,-1462,0.0,0.0,0.0,0.5731
-0.44,0.44,6.07,0.40250590837711264,0.28,1418,-1418,0.0,0.0,0.0,0.5701980198019801
-0.34,0.34,5.55,0.39850070840813034,0.33,1384,-1384,0.0,0.0,0.0,0.567843137254902
-0.44,0.44,5.4,0.39453536282751267,0.28,1340,-1340,0.0,0.0,0.0,0.5650485436893203
-0.42,0.42,6.08,0.3906094750577395,0.29,1298,-1298,0.0,0.0,0.0,0.5624038461538462
-0.08,0.08,5.52,0.3867226524674988,0.46,1290,-1290,0.0,0.0,0.0,0.5614285714285714
1.0,-1.0,3.0,0.38287450633242015,1.0,1390,-1390,0.0,0.0,0.0,0.565566037735849
-0.68,0.68,6.6,0.3790646517961982,0.16,1322,-1322,0.0,0.0,0.0,0.5617757009345794
1.0,-1.0,3.0,0.375292707832101,1.0,1422,-1422,0.0,0.0,0.0,0.5658333333333333
-0.38,0.38,6.21,0.37155829720486555,0.31,1384,-1384,0.0,0.0,0.0,0.5634862385321101
