avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.04,0.04,6.4,0.6838484151027725,0.48,-2114,2114,0.0,0.0,0.0,0.24833333333333332
0.0,0.0,6.54,0.6770436711376424,0.5,-2114,2114,0.0,0.0,0.0,0.2541860465116279
-0.02,0.02,6.48,0.6703066388750015,0.49,-2132,2132,0.0,0.0,0.0,0.26311111111111113
0.3,-0.3,6.44,0.6636366445386316,0.65,-2102,2102,0.0,0.0,0.0,0.27152173913043476
0.14,-0.14,5.98,0.657033021056833,0.57,-2088,2088,0.0,0.0,0.0,0.27787234042553194
0.22,-0.22,6.14,0.6504951079957114,0.61,-2066,2066,0.0,0.0,0.0,0.28479166666666667
0.22,-0.22,6.07,0.6440222514931265,0.61,-2044,2044,0.0,0.0,0.0,0.2914285714285714
0.14,-0.14,5.92,0.6376138041932984,0.57,-2030,2030,0.0,0.0,0.0,0.297
0.26,-0.26,6.28,0.6312691251820646,0.63,-2004,2004,0.0,0.0,0.0,0.3035294117647059
0.0,0.0,5.87,0.6249875799227835,0.5,-2004,2004,0.0,0.0,0.0,0.3073076923076923
0.08,-0.08,5.85,0.6187685401928729,0.54,-1996,1996,0.0,0.0,0.0,0.31169811320754715
0.12,-0.12,6.04,0.6126113840209793,0.56,-1984,1984,0.0,0.0,0.0,0.3162962962962963
0.08,-0.08,5.8,0.6065154956247766,0.54,-1942,1942,0.0,0.0,0.0,0.3266071428571429
0.2,-0.2,6.11,0.6004802653493791,0.6,-1922,1922,0.0,0.0,0.0,0.3314035087719298
-0.36,0.36,7.05,0.594505089606372,0.32,-1958,1958,0.0,0.0,0.0,0.33120689655172414
-0.26,0.26,7.03,0.5885893708134431,0.37,-1984,1984,0.0,0.0,0.0,0.331864406779661
-0.24,0.24,7.11,0.5827325173346204,0.38,-2008,2008,0.0,0.0,0.0,0.33266666666666667
-0.42,0.42,7.21,0.5769339434210992,0.29,-2050,2050,0.0,0.0,0.0,0.3319672131147541
-0.24,0.24,7.0,0.5711930691526644,0.38,-2074,2074,0.0,0.0,0.0,0.332741935483871
-0.8,0.8,7.48,0.565509320379691,0.1,-2154,2154,0.0,0.0,0.0,0.32904761904761903
-0.72,0.72,6.99,0.5598821286657205,0.14,-2226,2226,0.0,0.0,0.0,0.32609375
-0.44,0.44,7.48,0.5543109312306146,0.28,-2270,2270,0.0,0.0,0.0,0.3253846153846154
-0.52,0.52,7.53,0.5487951708942683,0.24,-2376,2376,0.0,0.0,0.0,0.3226865671641791
-0.74,0.74,7.23,0.5433342960208886,0.13,-2450,2450,0.0,0.0,0.0,0.31985294117647056
-0.32,0.32,7.78,0.5379277604638235,0.34,-2482,2482,0.0,0.0,0.0,0.32014492753623186
-0.76,0.76,7.19,0.5325750235109391,0.12,-2558,2558,0.0,0.0,0.0,0.3172857142857143
-0.88,0.88,7.77,0.5272755498305473,0.06,-2646,2646,0.0,0.0,0.0,0.31366197183098593
-0.46,0.46,7.34,0.5220288094178624,0.27,-2692,2692,0.0,0.0,0.0,0.31305555555555553
-0.68,0.68,7.88,0.5168342775419988,0.16,-2760,2760,0.0,0.0,0.0,0.31095890410958904
-0.64,0.64,8.79,0.5116914346934888,0.18,-2824,2824,0.0,0.0,0.0,0.3091891891891892
-0.26,0.26,7.12,0.506599766532328,0.37,-2850,2850,0.0,0.0,0.0,0.31
-0.12,0.12,7.31,0.5015587638365347,0.44,-2862,2862,0.0,0.0,0.0,0.3117105263157895
-0.26,0.26,7.89,0.496567922451223,0.37,-2930,2930,0.0,0.0,0.0,0.3121794871794872
-0.24,0.24,6.89,0.4916267432381818,0.38,-2954,2954,0.0,0.0,0.0,0.31303797468354433
-0.22,0.22,7.1,0.4867347320259549,0.39,-2976,2976,0.0,0.0,0.0,0.314
-0.46,0.46,8.08,0.48189139956041893,0.27,-3022,3022,0.0,0.0,0.0,0.3134567901234568
-0.3,0.3,7.21,0.4770962614558525,0.35,-3052,3052,0.0,0.0,0.0,0.31390243902439025
-0.16,0.16,7.44,0.4723488381464926,0.42,-3068,3068,0.0,0.0,0.0,0.3151807228915663
-0.28,0.28,7.08,0.467648654838573,0.36,-3096,3096,0.0,0.0,0.0,0.3157142857142857
-0.54,0.54,7.35,0.46299524146283894,0.23,-3150,3150,0.0,0.0,0.0,0.31470588235294117
-0.5,0.5,7.43,0.4583881326275357,0.25,-3200,3200,0.0,0.0,0.0,0.313953488372093
-0.52,0.52,7.98,0.45382686757186447,0.24,-3252,3252,0.0,0.0,0.0,0.31310344827586206
-0.4,0.4,6.89,0.4493109901199013,0.3,-3322,3322,0.0,0.0,0.0,0.3133707865168539
-0.22,0.22,7.16,0.44484004863497356,0.39,-3344,3344,0.0,0.0,0.0,0.31422222222222224
-0.58,0.58,6.72,0.4404135959744933,0.21,-3402,3402,0.0,0.0,0.0,0.3130769230769231
-0.74,0.74,7.77,0.4360311894452362,0.13,-3476,3476,0.0,0.0,0.0,0.3110869565217391
-0.88,0.88,7.88,0.4316923907590687,0.06,-3564,3564,0.0,0.0,0.0,0.30838709677419357
-0.68,0.68,7.59,0.42739676598911336,0.16,-3632,3632,0.0,0.0,0.0,0.3068085106382979
-0.76,0.76,8.17,0.42314388552635285,0.12,-3708,3708,0.0,0.0,0.0,0.3048421052631579
-0.86,0.86,7.78,0.4189333240366638,0.07,-3794,3794,0.0,0.0,0.0,0.3023958333333333
-0.98,0.98,8.22,0.41476466041827703,0.01,-3892,3892,0.0,0.0,0.0,0.2993814432989691
-0.8,0.8,9.08,0.41063747775966636,0.1,-3972,3972,0.0,0.0,0.0,0.2973469387755102
