avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
1.0,-1.0,5.0,0.4867347320259549,1.0,586,-586,0.0,0.0,0.0,0.5401369863013699
1.0,-1.0,5.0,0.48189139956041893,1.0,686,-686,0.0,0.0,0.0,0.5463513513513514
1.0,-1.0,5.0,0.4770962614558525,1.0,786,-786,0.0,0.0,0.0,0.5524
1.0,-1.0,5.0,0.4723488381464926,1.0,886,-886,0.0,0.0,0.0,0.5582894736842106
1.0,-1.0,5.0,0.467648654838573,1.0,986,-986,0.0,0.0,0.0,0.564025974025974
1.0,-1.0,5.0,0.46299524146283894,1.0,1086,-1086,0.0,0.0,0.0,0.5696153846153846
1.0,-1.0,5.0,0.4583881326275357,1.0,1186,-1186,0.0,0.0,0.0,0.5750632911392405
1.0,-1.0,5.0,0.45382686757186447,1.0,1286,-1286,0.0,0.0,0.0,0.580375
1.0,-1.0,5.0,0.4493109901199013,1.0,1386,-1386,0.0,0.0,0.0,0.5855555555555556
1.0,-1.0,5.0,0.44484004863497356,1.0,1486,-1486,0.0,0.0,0.0,0.590609756097561
1.0,-1.0,5.0,0.4404135959744933,1.0,1586,-1586,0.0,0.0,0.0,0.5955421686746988
1.0,-1.0,5.0,0.4360311894452362,1.0,1686,-1686,0.0,0.0,0.0,0.6003571428571428
1.0,-1.0,5.0,0.4316923907590687,1.0,1786,-1786,0.0,0.0,0.0,0.6050588235294118
1.0,-1.0,5.0,0.42739676598911336,1.0,1886,-1886,0.0,0.0,0.0,0.6096511627906976
1.0,-1.0,5.0,0.42314388552635285,1.0,1986,-1986,0.0,0.0,0.0,0.6141379310344828
1.0,-1.0,5.0,0.4189333240366638,1.0,2086,-2086,0.0,0.0,0.0,0.6185227272727273
1.0,-1.0,5.0,0.41476466041827703,1.0,2186,-2186,0.0,0.0,0.0,0.6228089887640449
1.0,-1.0,5.0,0.41063747775966636,1.0,2286,-2286,0.0,0.0,0.0,0.627
1.0,-1.0,5.0,0.4065513632978508,1.0,2386,-2386,0.0,0.0,0.0,0.6310989010989011
1.0,-1.0,5.0,0.40250590837711264,1.0,2486,-2486,0.0,0.0,0.0,0.6351086956521739
1.0,-1.0,5.0,0.39850070840813034,1.0,2586,-2586,0.0,0.0,0.0,0.6390322580645161
1.0,-1.0,5.0,0.39453536282751267,1.0,2686,-2686,0.0,0.0,0.0,0.6428723404255319
1.0,-1.0,5.0,0.3906094750577395,1.0,2786,-2786,0.0,0.0,0.0,0.6466315789473684
0.28,-0.28,6.45,0.3867226524674988,0.64,2814,-2814,0.0,0.0,0.0,0.6465625
1.0,-1.0,5.0,0.38287450633242015,1.0,2914,-2914,0.0,0.0,0.0,0.6502061855670103
0.14,-0.14,7.03,0.3790646517961982,0.57,2928,-2928,0.0,0.0,0.0,0.6493877551020408
1.0,-1.0,5.0,0.375292707832101,1.0,3028,-3028,0.0,0.0,0.0,0.6529292929292929
0.4,-0.4,6.56,0.37155829720486555,0.7,3068,-3068,0.0,0.0,0.0,0.6534
